Region,Hazard Event,Quarter,Year,Duration,Fatalities,Injuries,Property Damage
3,Severe Storm/Thunder Storm/ Wind,4,2014,1,0,0,67326
3,Flooding,3,2014,1,0,0,30901
3,Flooding,3,2014,1,0,0,28676
3,Flooding,3,2014,1,0,0,215336
3,Severe Storm/Thunder Storm,3,2014,1,0,0,15469
3,Severe Storm/Thunder Storm,3,2014,1,0,0,14693
5,Winter Weather,1,2014,2,0,11,0
3,Flooding,1,2014,1,0,0,14460
5,Severe Storm/Thunder Storm/ Wind,1,2014,1,0,0,28597
3,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,67161
3,Flooding,2,2014,1,0,0,34861
4,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,29506
2,Hail,2,2014,1,0,0,14869
2,Hail,2,2014,1,0,0,3162
2,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,17177
2,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,15011
1,Flooding,3,2014,1,0,0,86393
2,Hail,3,2014,1,0,0,11749
2,Hail,3,2014,1,0,0,1463
2,Severe Storm/Thunder Storm/ Wind,3,2014,1,0,0,23619
2,Lightning,2,2014,1,0,0,693937
5,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,101370
4,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,57726
4,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,187047
5,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,127957
5,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,59134
6,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,89918
1,Lightning,2,2014,1,0,0,357224
2,Coastal,3,2014,1,12,0,0
1,Flooding,3,2014,1,0,0,835241
3,Flooding,3,2014,1,0,0,63870
2,Severe Storm/Thunder Storm/ Wind,3,2014,1,0,0,16644
2,Severe Storm/Thunder Storm/ Wind,3,2014,1,0,77,424199
1,Flooding,3,2014,1,0,0,340944
2,Severe Storm/Thunder Storm/ Wind,3,2014,1,0,0,96243
2,Hail,3,2014,1,0,0,15152
2,Severe Storm/Thunder Storm/ Wind,3,2014,1,0,0,46837
2,Hail,3,2014,1,0,0,3990
2,Hail,3,2014,1,0,0,14604
1,Flooding,3,2014,2,22,0,22598611
2,Hail,3,2014,1,0,0,3845
2,Hail,3,2014,1,0,0,4272
1,Flooding,3,2014,2,0,0,3169448
2,Hail,3,2014,1,0,0,17286
2,Hail,3,2014,1,0,0,3626
2,Hail,3,2014,1,0,0,3631
3,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,46062
3,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,33593
3,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,47984
3,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,91431
3,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,28780
3,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,45144
3,Flooding,2,2014,1,0,0,30683
2,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,15885
2,Hail,2,2014,1,0,0,14907
2,Hail,2,2014,1,0,0,30673
2,Hail,2,2014,1,0,0,34503
2,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,15985
2,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,16048
2,Hail,2,2014,1,0,0,31463
2,Hail,2,2014,1,0,0,3996
2,Hail,2,2014,1,0,0,31494
2,Hail,2,2014,1,0,0,34430
2,Hail,2,2014,1,0,0,3442
2,Hail,2,2014,1,0,0,1537
2,Hail,2,2014,1,0,0,34446
2,Hail,2,2014,1,0,0,29123
2,Hail,2,2014,1,0,0,31203
2,Hail,2,2014,1,0,0,8165
2,Hail,2,2014,1,0,0,7804
2,Hail,2,2014,1,0,0,33729
2,Hail,2,2014,1,0,0,30797
2,Hail,2,2014,1,0,0,2874
2,Hail,2,2014,1,0,0,16275
2,Hail,2,2014,1,0,0,7664
2,Hail,2,2014,1,0,0,34249
2,Hail,2,2014,1,0,0,8379
2,Hail,2,2014,1,0,0,8113
2,Hail,2,2014,1,0,0,7417
1,Flooding,3,2014,1,0,0,147391
2,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,14273
2,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,15967
4,Severe Storm/Thunder Storm/ Wind,3,2014,1,0,0,67916
2,Hail,3,2014,1,0,0,3989
3,Severe Storm/Thunder Storm/ Wind,2,2014,1,0,0,117877
4,Severe Storm/Thunder Storm/ Wind,1,2014,1,0,0,138102
3,Flooding,3,2015,1,0,0,268558
3,Flooding,3,2015,1,0,0,270320
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,17112
3,Flooding,3,2015,1,0,0,65811
5,Flooding,3,2015,1,0,0,30800
5,Flooding,3,2015,1,0,0,34459
3,Flooding,3,2015,2,0,0,285136
3,Flooding,3,2015,1,0,0,927884
3,Flooding,3,2015,1,0,0,237374
5,Flooding,3,2015,1,0,0,33526
5,Flooding,3,2015,1,0,0,30743
4,Flooding,4,2015,1,0,0,47836
1,Wind,1,2015,2,0,0,294625
1,Wind,1,2015,2,0,0,72047
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,51474
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,32331
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,61784
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,32560
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,34455
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,43019
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,122352
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,179286
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,43998
3,Severe Storm/Thunder Storm/ Wind,1,2015,1,0,0,63420
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,50613
3,Flooding,4,2015,1,0,0,74662
2,Coastal,2,2015,1,13,0,0
3,Flooding,3,2015,1,0,0,167809
2,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,17086
2,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,108023
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,3316602
3,Flooding,3,2015,1,0,0,206678
2,Hail,2,2015,1,0,0,3637
2,Hail,2,2015,1,0,0,17086
2,Hail,3,2015,1,0,0,8480
2,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,15022
2,Coastal,3,2015,1,12,0,0
2,Coastal,3,2015,1,11,0,0
3,Flooding,3,2015,1,0,0,29570
3,Flooding,3,2015,1,0,0,223836
3,Flooding,3,2015,1,0,0,15915
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,30730
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,32490
3,Flooding,3,2015,1,0,0,14439
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,173500
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,8365
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,44108
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,29199
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,28882
2,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,15918
6,Tornado,2,2015,1,0,0,84094
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,34443
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,30939
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,34103
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,31501
2,Coastal,2,2015,1,13,0,0
4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,30413
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,49791
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,98945
6,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,45263
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,50761
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,43694
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,518740
6,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,92182
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,30752
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,49320
5,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,67288
5,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,45748
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,8079
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,8665
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,68366
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,76137
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,33774
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,8516
4,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,121971
1,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,15897
2,Flooding,4,2015,1,0,0,1281871
2,Flooding,4,2015,1,0,0,3374573
2,Flooding,4,2015,1,0,0,687731
3,Flooding,4,2015,1,0,0,12933963
2,Flooding,4,2015,1,0,0,647142
1,Flooding,4,2015,1,0,0,14743
2,Flooding,4,2015,16,0,0,158393184
2,Flooding,4,2015,1,0,0,3661812
2,Flooding,4,2015,1,0,0,172469
2,Flooding,4,2015,2,0,0,126587
2,Flooding,4,2015,1,0,0,839284
2,Flooding,4,2015,1,0,0,68512
2,Flooding,4,2015,1,0,0,868134
2,Flooding,4,2015,1,0,0,144110
2,Flooding,4,2015,1,0,0,148041
2,Flooding,4,2015,1,0,0,858861
2,Flooding,4,2015,1,0,0,369827
2,Flooding,4,2015,1,0,0,1306006
2,Flooding,4,2015,1,0,0,900900
2,Flooding,4,2015,1,0,0,4031163
2,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,16996
2,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,100999
2,Hail,3,2015,1,0,0,7987
1,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,153146
3,Flooding,3,2015,1,0,0,29196
3,Flooding,3,2015,1,0,0,32471
3,Flooding,3,2015,1,0,0,29189
3,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,99563
5,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,59673
1,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,1593601
3,Flooding,3,2015,1,0,0,477589
5,Flooding,3,2015,1,0,0,65189
2,Severe Storm/Thunder Storm/ Wind,3,2015,1,0,0,522196
3,Flooding,3,2015,1,0,0,34012
1,Flooding,4,2015,1,0,0,7889
1,Flooding,4,2015,1,0,0,14883
3,Flooding,4,2015,1,0,0,79228
3,Flooding,4,2015,1,0,0,16276
1,Flooding,4,2015,1,0,0,15931
3,Flooding,4,2015,1,0,0,14900880
3,Flooding,4,2015,1,0,0,16803120
3,Flooding,4,2015,1,0,0,28803084
3,Flooding,4,2015,1,0,0,72903348
3,Flooding,4,2015,1,0,0,16324389
3,Flooding,4,2015,1,0,0,8277121
3,Flooding,4,2015,1,0,0,28917218
3,Flooding,4,2015,1,0,0,4176209
3,Flooding,4,2015,1,0,0,17265998
3,Flooding,4,2015,1,0,0,7513848
4,Flooding,4,2015,2,0,0,1722795
4,Flooding,4,2015,2,0,0,305816784
3,Flooding,4,2015,1,0,0,12506593
3,Flooding,4,2015,1,0,0,14450683
3,Flooding,4,2015,1,0,0,260059
4,Flooding,4,2015,1,0,0,7771443
3,Flooding,4,2015,1,0,0,4921570
3,Flooding,4,2015,1,0,0,80528
3,Flooding,4,2015,1,13,13,344590
3,Flooding,4,2015,1,12,12,332765
3,Flooding,4,2015,1,12,12,1689664
3,Flooding,4,2015,1,21,216,142858224
3,Flooding,4,2015,1,26,65,1743561
3,Flooding,4,2015,1,13,13,13855916
4,Flooding,4,2015,1,0,0,222482
4,Flooding,4,2015,1,0,0,8239869
3,Flooding,4,2015,1,12,12,257087
3,Flooding,4,2015,1,0,0,1478516
3,Flooding,2,2015,1,0,0,29475
3,Flooding,2,2015,1,0,0,51331
3,Flooding,2,2015,1,0,0,29865
4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,32027
3,Flooding,2,2015,1,0,0,16283
4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,51336
4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,182748
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,69247
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,7904
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,28562
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,47337
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,272695
4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,8049
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,169331
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,65576
3,Flooding,2,2015,1,0,0,1942567
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,69507
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,30134
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,86694
4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,46314
4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,48597
4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,46937
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,33511
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,33317
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,769113
4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,30340
4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,28730
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,51241
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,46880
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,8424
3,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,45701
4,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,17053
5,Severe Storm/Thunder Storm/ Wind,2,2015,1,0,0,100305
3,Wind,1,2016,1,0,0,259394
5,Severe Storm/Thunder Storm/ Wind,2,2016,1,0,0,0
2,Severe Storm/Thunder Storm/ Wind,2,2016,1,0,0,49696
2,Severe Storm/Thunder Storm/ Wind,2,2016,1,0,0,73104
2,Severe Storm/Thunder Storm/ Wind,2,2016,1,0,0,17364
1,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,8423
2,Severe Storm/Thunder Storm/ Wind,2,2016,1,0,0,16354
2,Lightning,2,2016,1,0,51,0
2,Severe Storm/Thunder Storm/ Wind,2,2016,1,0,0,15772
2,Severe Storm/Thunder Storm/ Wind,2,2016,1,0,0,46809
2,Severe Storm/Thunder Storm/ Wind,2,2016,1,0,0,14387
2,Severe Storm/Thunder Storm/ Wind,2,2016,1,0,0,14918
2,Flooding,4,2016,1,0,0,15899556
2,Flooding,4,2016,2,0,0,15390706
2,Flooding,4,2016,2,0,0,16463887
2,Flooding,4,2016,2,0,0,15403388
2,Flooding,4,2016,1,0,0,4188891
2,Flooding,4,2016,1,0,0,3712934
2,Flooding,4,2016,1,0,0,12433516
2,Flooding,4,2016,1,0,0,14529943
2,Flooding,4,2016,1,0,0,14333378
2,Flooding,4,2016,1,0,0,16075513
5,Flooding,3,2016,1,0,0,14434
4,Flooding,3,2016,1,0,0,6413085
3,Wind,3,2016,1,0,0,14601
5,Flooding,3,2016,1,0,0,33187
4,Flooding,3,2016,1,0,0,153922
3,Flooding,3,2016,1,0,0,32404
5,Flooding,3,2016,1,0,0,7257
5,Flooding,3,2016,1,0,0,77040
5,Wind,3,2016,1,0,0,223251
2,Hurricane/Tropical Storm,4,2016,18,0,0,1120498620
2,Hurricane/Tropical Storm,4,2016,18,0,0,1132181544
1,Flooding,2,2016,2,0,0,851490
2,Lightning,3,2016,1,0,11,0
3,Flooding,3,2016,1,0,0,424754
3,Flooding,3,2016,1,0,0,15008
3,Flooding,3,2016,1,0,0,15482
3,Flooding,3,2016,1,0,0,16906
3,Flooding,3,2016,1,0,0,14628225
3,Flooding,3,2016,1,0,0,152337
3,Flooding,3,2016,1,0,0,404067
3,Flooding,3,2016,1,0,0,16102
3,Severe Storm/Thunder Storm,3,2016,1,0,0,15813955
3,Flooding,3,2016,1,0,0,152353
3,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,293357
3,Hail,3,2016,1,0,0,141
3,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,10,0
5,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,166
3,Flooding,4,2016,1,0,0,31374
5,Flooding,4,2016,1,0,0,167539
4,Flooding,4,2016,1,0,0,49843
2,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,15000
4,Flooding,4,2016,1,0,0,323190
4,Flooding,4,2016,1,0,0,32309
2,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,14510
2,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,15370
2,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,33003
2,Hail,3,2016,1,0,0,3870
2,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,14436
2,Hail,3,2016,1,0,0,3868
2,Hail,3,2016,1,0,0,4157
3,Wind,4,2016,1,0,0,14980140
4,Wind,4,2016,1,0,0,15802858
2,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,16034
5,Wind,4,2016,1,0,0,21849604
5,Flooding,4,2016,1,0,0,165304
5,Hail,3,2016,1,0,0,1509
6,Lightning,3,2016,1,0,52,0
3,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,154
1,Tornado,4,2016,1,0,0,7163518
2,Severe Storm/Thunder Storm/ Wind,3,2016,1,0,0,30356
5,Hail,1,2017,1,0,0,157
3,Hail,1,2017,1,0,0,145
3,Hail,1,2017,1,0,0,145
3,Hail,1,2017,1,0,0,163
3,Flooding,1,2017,1,0,0,74829
1,Severe Storm/Thunder Storm/ Wind,1,2017,1,0,0,305024
1,Severe Storm/Thunder Storm/ Wind,2,2017,1,0,0,7883
1,Severe Storm/Thunder Storm/ Wind,2,2017,1,0,0,144903
1,Severe Storm/Thunder Storm/ Wind,2,2017,1,0,0,170234
1,Wind/ Winter Weather,1,2017,1,0,0,0
1,Wind/ Winter Weather,1,2017,1,0,0,0
2,Severe Storm/Thunder Storm/ Wind,2,2017,1,0,0,16520
2,Severe Storm/Thunder Storm/ Wind,2,2017,1,0,0,16130
2,Severe Storm/Thunder Storm/ Wind,2,2017,1,0,0,49824
1,Tornado,2,2017,1,0,0,340944
1,Severe Storm/Thunder Storm/ Wind,2,2017,1,0,0,745202
3,Hail,2,2017,1,0,0,141
4,Hail,2,2017,1,0,0,1504
3,Flooding,2,2017,1,0,0,1592
3,Flooding,2,2017,1,0,0,15048
1,Tornado,4,2017,1,0,0,816457
3,Flooding,2,2017,1,0,0,1562
2,Severe Storm/Thunder Storm/ Wind,2,2017,1,0,0,15951
4,Hail,2,2017,1,0,0,1621
2,Tornado,1,2017,1,0,0,14288797
2,Hail,2,2017,1,0,0,8094
1,Severe Storm/Thunder Storm/ Wind,2,2017,1,0,0,164385
3,Flooding,2,2017,1,0,0,1524
3,Flooding,2,2017,1,0,0,1433
3,Flooding,2,2017,1,0,0,1724
3,Flooding,2,2017,1,0,0,1455
3,Flooding,2,2017,1,0,0,1500
3,Flooding,2,2017,1,0,0,1729
3,Severe Storm/Thunder Storm,2,2017,2,0,0,1480
3,Severe Storm/Thunder Storm,2,2017,2,0,0,1542
3,Flooding,2,2017,1,0,0,1459
6,Severe Storm/Thunder Storm,3,2017,1,0,0,1443
3,Flooding,3,2017,1,0,0,1681
3,Severe Storm/Thunder Storm,3,2017,1,0,0,1635
1,Flooding,3,2017,1,0,0,8318
2,Severe Storm/Thunder Storm/ Wind,3,2017,1,0,0,33095
4,Wind,3,2017,1,0,0,1725
1,Wind,3,2017,1,0,0,168221
1,Wind,3,2017,1,0,0,172279
5,Wind,3,2017,1,0,0,1711
2,Severe Storm/Thunder Storm/ Wind,3,2017,1,0,0,47227
2,Severe Storm/Thunder Storm/ Wind,3,2017,1,0,0,17159
5,Hail,2,2017,1,0,0,1588
3,Flooding,2,2017,1,0,0,1539
3,Flooding,2,2017,1,0,0,14417
3,Severe Storm/Thunder Storm,2,2017,2,0,0,1609
3,Flooding,2,2017,1,0,0,1623
4,Flooding,2,2017,1,0,0,1681
4,Flooding,2,2017,1,0,0,1602
4,Flooding,2,2017,1,0,0,1530
4,Hail,2,2017,1,0,0,1713
2,Severe Storm/Thunder Storm/ Wind,4,2017,1,0,0,235402
2,Tornado,4,2017,1,0,0,430896
6,Tornado,2,2017,1,0,12,0
3,Flooding,2,2017,1,0,0,1434
3,Flooding,2,2017,1,0,0,1509
5,Severe Storm/Thunder Storm,2,2017,1,0,0,1524
3,Flooding,3,2017,1,0,0,1684
3,Severe Storm/Thunder Storm,3,2017,1,0,0,1688
3,Severe Storm/Thunder Storm,3,2017,1,0,0,1530
3,Severe Storm/Thunder Storm,3,2017,1,0,0,1713
3,Hail,3,2017,1,0,0,1579
4,Hail,3,2017,1,0,0,1491
3,Flooding,3,2017,1,0,0,1626
3,Flooding,3,2017,1,0,0,1653
3,Hail,3,2017,1,0,0,1729
3,Severe Storm/Thunder Storm,3,2017,1,0,0,1637
3,Flooding,3,2017,1,0,0,1604
1,Severe Storm/Thunder Storm/ Wind,3,2017,1,0,0,144094
4,Hail,3,2017,1,0,0,1689
4,Flooding,3,2017,1,0,0,1673
3,Flooding,3,2017,1,0,0,1587
1,Severe Storm/Thunder Storm/ Wind,3,2017,1,0,0,28876
3,Flooding,3,2017,1,0,0,1691
3,Flooding,3,2017,1,0,0,1633
3,Flooding,3,2017,1,0,0,1561
3,Flooding,3,2017,1,0,0,1588
3,Flooding,3,2017,1,0,0,1546
2,Severe Storm/Thunder Storm/ Wind,3,2017,1,0,0,16199
3,Flooding,3,2017,1,0,0,1489
3,Flooding,3,2017,1,0,0,1600
3,Severe Storm/Thunder Storm,3,2017,1,0,0,1667
3,Severe Storm/Thunder Storm/ Wind,3,2017,1,0,0,1673
2,Severe Storm/Thunder Storm/ Wind,3,2017,1,0,0,235901
2,Severe Storm/Thunder Storm/ Wind,3,2017,1,0,0,15948
2,Flooding,3,2017,1,0,0,261201
2,Wind,4,2018,1,0,0,16360
2,Hurricane/Tropical Storm,3,2018,1,0,0,666861
2,Hurricane/Tropical Storm,3,2018,1,0,0,44507
2,Coastal,3,2018,1,11,0,0
2,Hurricane/Tropical Storm,4,2018,1,0,0,62279
2,Hurricane/Tropical Storm,4,2018,1,0,0,515126
1,Wind,3,2018,2,0,0,306228
1,Lightning,2,2018,1,0,11,0
1,Severe Storm/Thunder Storm/ Wind,2,2018,1,0,0,85719
1,Severe Storm/Thunder Storm/ Wind,2,2018,1,0,0,83421
1,Flooding,4,2018,2,0,0,17220
1,Flooding,4,2018,2,0,0,28790
2,Hail,1,2018,1,0,0,21210
2,Hail,1,2018,1,0,0,34427
2,Hail,1,2018,1,0,0,14946
2,Hail,1,2018,1,0,0,8380
2,Severe Storm/Thunder Storm/ Wind,3,2018,1,0,0,17391
2,Tornado,3,2018,1,0,0,7136
2,Severe Storm/Thunder Storm/ Wind,3,2018,1,0,0,332860
2,Severe Storm/Thunder Storm/ Wind,2,2018,1,0,0,8615
2,Severe Storm/Thunder Storm/ Wind,2,2018,1,0,0,257491
2,Severe Storm/Thunder Storm/ Wind,2,2018,1,0,0,16826
2,Severe Storm/Thunder Storm/ Wind,2,2018,1,0,0,7667
2,Lightning,2,2018,1,0,0,148232
2,Flooding,3,2018,2,0,0,158472
2,Tornado,3,2018,1,0,0,80599
2,Flooding,3,2018,1,0,0,833339
2,Flooding,3,2018,1,11,0,157521
2,Flooding,3,2018,1,0,0,163006
2,Flooding,3,2018,1,26,0,173864
4,Flooding,2,2018,1,0,0,1693
4,Flooding,2,2018,1,0,0,1486
4,Flooding,2,2018,1,0,0,1490
3,Severe Storm/Thunder Storm/ Wind,1,2018,1,0,0,1644
3,Severe Storm/Thunder Storm/ Wind,1,2018,1,0,0,1489
3,Lightning,3,2018,1,0,0,1509
3,Severe Storm/Thunder Storm/ Wind,3,2018,1,0,0,1684
3,Hail,3,2018,1,0,0,1491
3,Hail,2,2018,1,0,0,1495
3,Hail,2,2018,1,0,0,1553
3,Severe Storm/Thunder Storm/ Wind,2,2018,1,0,0,1577
3,Hurricane/Tropical Storm,4,2018,2,0,12,0
3,Flooding,4,2018,2,0,0,83159
3,Flooding,4,2018,2,0,0,1579
5,Severe Storm/Thunder Storm/ Wind,1,2018,1,0,0,1738
5,Hail,2,2018,1,0,0,0
5,Hail,2,2018,1,0,0,0
5,Flooding,3,2018,1,0,0,1542
5,Lightning,3,2018,1,0,0,0
5,Flooding,3,2018,1,0,0,1556
5,Hail,2,2018,1,0,0,1731
1,Severe Storm/Thunder Storm/ Wind,2,2000,1,0,0,15772
2,Severe Storm/Thunder Storm/ Wind,2,2000,1,0,0,81241
3,Severe Storm/Thunder Storm/ Wind,2,2000,1,11,11,0
1,Severe Storm/Thunder Storm/ Wind,2,2000,1,0,23,0
3,Severe Storm/Thunder Storm/ Wind,2,2000,1,0,12,0
1,Severe Storm/Thunder Storm/ Wind,3,2000,1,0,0,1968850
2,Flooding,3,2000,1,0,0,152892
2,Flooding,3,2000,1,0,0,428677
2,Flooding,3,2000,1,0,0,1171898
2,Hail,2,2000,1,0,0,32569
1,Lightning,2,2000,1,0,0,6622331
1,Severe Storm/Thunder Storm/ Wind,4,2000,1,0,0,16704
2,Lightning,3,2000,1,0,11,0
2,Flooding,3,2000,1,0,0,30762391
2,Severe Storm/Thunder Storm/ Wind,3,2000,1,0,0,232429
2,Severe Storm/Thunder Storm/ Wind,3,2000,1,0,0,33504
2,Severe Storm/Thunder Storm/ Wind,3,2000,1,0,0,45668
2,Fog,4,2001,1,10,109,217925
2,Severe Storm/Thunder Storm/ Wind,1,2001,1,0,0,50219
2,Flooding,1,2001,1,10,0,726180
2,Severe Storm/Thunder Storm/ Wind,2,2001,1,0,0,255137
2,Wind/ Winter Weather,2,2001,1,0,0,0
2,Lightning,2,2001,1,0,0,2863822
2,Lightning,2,2001,1,0,0,321668
2,Tornado,3,2001,1,0,471,127652985
2,Severe Storm/Thunder Storm/ Wind,2,2001,1,0,0,82604
2,Tornado,3,2001,1,0,0,11943530
2,Lightning,3,2001,1,0,0,388374
1,Winter Weather,4,2002,2,0,0,183566160
1,Severe Storm/Thunder Storm/ Wind,4,2002,1,0,0,78879
2,Wind/ Winter Weather,1,2002,1,12,0,0
4,Severe Storm/Thunder Storm/ Wind,2,2002,1,0,0,29766
1,Severe Storm/Thunder Storm/ Wind,2,2002,1,0,0,168490
1,Flooding,2,2002,1,0,0,775638
1,Severe Storm/Thunder Storm/ Wind,2,2002,1,0,0,43504
1,Severe Storm/Thunder Storm/ Wind,3,2002,1,0,0,402640
4,Severe Storm/Thunder Storm/ Wind,3,2002,1,0,0,97489
4,Severe Storm/Thunder Storm/ Wind,3,2002,1,0,11,122225
2,Lightning,3,2002,1,0,0,437610
1,Severe Storm/Thunder Storm/ Wind,3,2002,1,0,0,157362
1,Severe Storm/Thunder Storm/ Wind,3,2002,1,0,0,151307
3,Severe Storm/Thunder Storm/ Wind,4,2002,1,0,0,46676
4,Severe Storm/Thunder Storm/ Wind,2,2002,1,0,0,29541
